,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income
371,-116.92,32.82,17.0,2492.0,494.0,1278.0,439.0,2.8875
372,-116.92,32.82,16.0,2784.0,468.0,1458.0,465.0,4.0048
373,-116.92,32.8,33.0,1518.0,268.0,857.0,272.0,3.5586
374,-116.92,32.78,21.0,4192.0,752.0,2101.0,710.0,4.4306
375,-116.92,32.76,9.0,1859.0,307.0,947.0,304.0,5.9202
376,-116.93,33.93,13.0,7804.0,1594.0,3297.0,1469.0,2.0549
377,-116.93,33.75,14.0,6027.0,1148.0,3136.0,1036.0,2.964
378,-116.93,33.74,15.0,3757.0,666.0,1693.0,654.0,3.6806
379,-116.93,33.06,16.0,3490.0,545.0,1628.0,535.0,4.8836
380,-116.93,32.87,17.0,3722.0,670.0,1561.0,604.0,3.6027
381,-116.93,32.85,5.0,4116.0,990.0,2770.0,905.0,3.1142
382,-116.93,32.85,15.0,3273.0,895.0,1872.0,842.0,2.5388
383,-116.93,32.83,21.0,1283.0,278.0,684.0,289.0,2.3203
384,-116.93,32.82,26.0,4129.0,714.0,1820.0,718.0,4.2586
385,-116.93,32.81,18.0,2447.0,466.0,1573.0,472.0,2.6429
386,-116.93,32.79,23.0,5759.0,1258.0,3108.0,1202.0,3.0927
387,-116.93,32.79,19.0,3354.0,699.0,1948.0,682.0,3.0192
388,-116.94,34.4,20.0,6541.0,1401.0,2631.0,980.0,2.1339
389,-116.94,34.24,27.0,12342.0,2630.0,1300.0,566.0,1.998
390,-116.94,33.77,14.0,7240.0,1410.0,2708.0,1240.0,2.4145
391,-116.94,33.74,19.0,2901.0,445.0,1414.0,475.0,4.6406
392,-116.94,33.73,17.0,5160.0,851.0,2344.0,781.0,3.7175
393,-116.94,32.89,24.0,2541.0,381.0,1078.0,372.0,5.2542
394,-116.94,32.87,24.0,2824.0,441.0,1480.0,471.0,5.2614
395,-116.94,32.84,32.0,1607.0,253.0,778.0,262.0,4.5278
396,-116.94,32.83,38.0,1701.0,317.0,872.0,304.0,3.7831
397,-116.94,32.82,35.0,1737.0,285.0,826.0,294.0,3.2411
398,-116.94,32.8,28.0,3042.0,729.0,1964.0,703.0,2.4141
399,-116.94,32.8,21.0,7906.0,2292.0,4868.0,2117.0,1.8937
400,-116.94,32.78,17.0,13559.0,2656.0,6990.0,2533.0,3.434
401,-116.94,32.75,4.0,14934.0,2479.0,6945.0,2418.0,5.1221
402,-116.95,33.97,14.0,5320.0,974.0,1947.0,843.0,3.1393
403,-116.95,33.79,8.0,10997.0,2205.0,5060.0,1949.0,2.1979
404,-116.95,33.78,24.0,3409.0,804.0,1939.0,739.0,1.7303
405,-116.95,33.76,10.0,6890.0,1702.0,3141.0,1451.0,1.7079
406,-116.95,33.75,23.0,4676.0,1096.0,2770.0,1057.0,1.7847
407,-116.95,33.75,19.0,2238.0,573.0,1190.0,507.0,2.0714
408,-116.95,33.74,20.0,2233.0,431.0,1024.0,399.0,2.4554
409,-116.95,33.74,18.0,1996.0,405.0,1270.0,400.0,2.7083
410,-116.95,33.73,21.0,4587.0,810.0,2233.0,765.0,3.2371
411,-116.95,33.68,11.0,1183.0,178.0,543.0,147.0,4.4792
412,-116.95,33.31,16.0,2921.0,639.0,1838.0,540.0,2.2393
413,-116.95,32.96,18.0,2087.0,353.0,992.0,329.0,4.5
414,-116.95,32.84,31.0,1307.0,245.0,752.0,231.0,3.4286
415,-116.95,32.83,14.0,12517.0,2506.0,6389.0,2333.0,3.3081
416,-116.95,32.82,18.0,3038.0,592.0,1904.0,595.0,3.8024
417,-116.95,32.82,12.0,5535.0,1434.0,3112.0,1262.0,2.5949
418,-116.95,32.81,31.0,1277.0,293.0,698.0,237.0,3.1106
419,-116.95,32.81,15.0,2619.0,599.0,1513.0,537.0,2.543
420,-116.95,32.79,19.0,11391.0,3093.0,7178.0,2905.0,2.0326
421,-116.95,32.78,33.0,2432.0,443.0,1147.0,427.0,3.3906
422,-116.95,32.78,20.0,3425.0,448.0,1489.0,443.0,6.2552
423,-116.95,32.77,25.0,3308.0,421.0,1201.0,414.0,6.3191
424,-116.95,32.76,13.0,5543.0,857.0,2074.0,737.0,4.9528
425,-116.95,32.73,17.0,1635.0,272.0,960.0,279.0,5.2671
426,-116.96,34.94,20.0,2355.0,467.0,1198.0,428.0,3.9934
427,-116.96,34.83,30.0,1211.0,289.0,611.0,230.0,1.6667
428,-116.96,33.94,22.0,1999.0,497.0,1304.0,479.0,1.4063
429,-116.96,33.79,21.0,2990.0,691.0,2108.0,660.0,2.0135
430,-116.96,33.75,35.0,3269.0,757.0,2328.0,705.0,2.5898
431,-116.96,33.74,19.0,3649.0,755.0,1717.0,696.0,2.2115
432,-116.96,33.73,20.0,4735.0,973.0,2306.0,904.0,3.069
433,-116.96,32.9,16.0,3047.0,495.0,1507.0,499.0,5.3008
434,-116.96,32.87,17.0,4713.0,740.0,2531.0,723.0,4.8286
435,-116.96,32.86,14.0,3064.0,496.0,1681.0,503.0,4.4347
436,-116.96,32.85,11.0,9724.0,1796.0,5247.0,1777.0,4.1716
437,-116.96,32.81,8.0,2378.0,638.0,1410.0,623.0,2.9097
438,-116.96,32.8,25.0,3421.0,803.0,1681.0,742.0,3.369
439,-116.96,32.8,19.0,4574.0,1152.0,3045.0,1057.0,2.065
440,-116.96,32.8,16.0,3920.0,1094.0,2612.0,1023.0,1.3291
441,-116.96,32.79,35.0,1081.0,266.0,691.0,259.0,2.6324
442,-116.96,32.79,19.0,3008.0,693.0,2341.0,689.0,2.6087
443,-116.96,32.79,17.0,5236.0,1325.0,3308.0,1233.0,2.3221
444,-116.96,32.78,26.0,2807.0,630.0,1785.0,580.0,2.1638
445,-116.97,33.96,12.0,5876.0,1222.0,2992.0,1151.0,2.4322
446,-116.97,33.94,29.0,3197.0,632.0,1722.0,603.0,3.0432
447,-116.97,33.93,29.0,2793.0,722.0,1583.0,626.0,1.424
448,-116.97,33.78,24.0,2680.0,606.0,1728.0,527.0,2.535
449,-116.97,33.74,31.0,2712.0,628.0,1519.0,629.0,1.942
450,-116.97,33.74,20.0,3674.0,792.0,1498.0,758.0,2.2161
451,-116.97,33.13,10.0,5149.0,851.0,2177.0,783.0,6.7957
452,-116.97,32.83,23.0,149.0,32.0,101.0,34.0,2.6458
453,-116.97,32.8,15.0,3927.0,1018.0,2204.0,977.0,2.4367
454,-116.97,32.79,32.0,1255.0,338.0,782.0,302.0,2.6635
455,-116.97,32.79,19.0,4108.0,1101.0,2971.0,1006.0,1.9893
456,-116.97,32.78,37.0,1255.0,238.0,671.0,278.0,3.7019
457,-116.97,32.78,35.0,1113.0,236.0,681.0,246.0,2.9784
458,-116.97,32.78,26.0,8902.0,1413.0,3941.0,1387.0,4.7943
459,-116.97,32.76,33.0,3071.0,466.0,1348.0,513.0,6.1768
460,-116.97,32.76,26.0,2460.0,313.0,838.0,299.0,5.9878
461,-116.97,32.75,28.0,3519.0,583.0,1720.0,590.0,4.7973
462,-116.97,32.74,14.0,7410.0,1344.0,3597.0,1274.0,4.2192
463,-116.97,32.65,4.0,16450.0,2833.0,7985.0,2683.0,5.6631
464,-116.97,32.56,23.0,1262.0,294.0,5176.0,275.0,2.5625
465,-116.98,34.13,16.0,2098.0,449.0,342.0,143.0,4.0333
466,-116.98,34.07,21.0,739.0,125.0,199.0,82.0,4.8958
467,-116.98,34.05,6.0,2290.0,312.0,957.0,274.0,7.2708
468,-116.98,33.94,27.0,3459.0,640.0,1760.0,654.0,3.4545
469,-116.98,33.93,40.0,2277.0,498.0,1391.0,453.0,1.9472
470,-116.98,33.93,33.0,376.0,83.0,267.0,88.0,2.1581
471,-116.98,33.83,15.0,2228.0,472.0,653.0,350.0,2.683
472,-116.98,33.77,12.0,5829.0,1309.0,2711.0,1118.0,1.9707
473,-116.98,33.74,25.0,4952.0,1062.0,1589.0,1024.0,1.8446
474,-116.98,32.88,12.0,7320.0,1279.0,4048.0,1249.0,4.3952
475,-116.98,32.86,19.0,2121.0,341.0,1236.0,353.0,4.7717
476,-116.98,32.86,16.0,7718.0,1423.0,4383.0,1394.0,4.0693
477,-116.98,32.85,12.0,3570.0,713.0,3321.0,666.0,4.0882
478,-116.98,32.8,28.0,5721.0,1029.0,2672.0,1054.0,3.963
479,-116.98,32.79,32.0,3756.0,662.0,1611.0,598.0,3.8667
480,-116.98,32.77,29.0,3558.0,447.0,1097.0,445.0,8.093
481,-116.98,32.75,25.0,4137.0,662.0,1905.0,630.0,4.375
482,-116.98,32.75,18.0,1519.0,369.0,802.0,347.0,2.9886
483,-116.98,32.74,24.0,977.0,147.0,454.0,169.0,4.9286
484,-116.98,32.74,16.0,3361.0,537.0,1754.0,578.0,5.1098
485,-116.98,32.73,16.0,952.0,143.0,530.0,143.0,5.0864
486,-116.98,32.72,4.0,1078.0,158.0,571.0,184.0,4.6667
487,-116.98,32.71,18.0,2355.0,444.0,1277.0,433.0,3.4551
488,-116.99,34.89,24.0,2741.0,577.0,1551.0,522.0,3.474
489,-116.99,34.88,23.0,6060.0,1165.0,2920.0,1072.0,3.1528
490,-116.99,34.3,29.0,5055.0,1036.0,410.0,191.0,3.5104
491,-116.99,33.99,22.0,4227.0,658.0,1849.0,619.0,4.7356
492,-116.99,33.92,26.0,503.0,69.0,293.0,59.0,3.7083
493,-116.99,33.77,7.0,10352.0,2007.0,3559.0,1689.0,2.2925
494,-116.99,33.76,12.0,7626.0,1704.0,2823.0,1554.0,2.1722
495,-116.99,33.75,18.0,9601.0,2401.0,4002.0,2106.0,1.4366
496,-116.99,33.73,13.0,16148.0,3474.0,6159.0,3232.0,1.9961
497,-116.99,33.46,13.0,1614.0,410.0,846.0,270.0,2.83
498,-116.99,32.96,17.0,5509.0,866.0,2748.0,817.0,4.8854
499,-116.99,32.85,32.0,5211.0,949.0,3025.0,948.0,4.0931
500,-116.99,32.83,20.0,6696.0,1326.0,3687.0,1291.0,3.1979
501,-116.99,32.81,25.0,4436.0,758.0,1997.0,738.0,4.2386
502,-116.99,32.81,18.0,10968.0,1521.0,4439.0,1501.0,6.2787
503,-116.99,32.8,34.0,3657.0,538.0,1513.0,562.0,5.2907
504,-116.99,32.79,33.0,2420.0,393.0,1003.0,397.0,4.0658
505,-116.99,32.79,26.0,3623.0,703.0,1609.0,669.0,3.744
506,-116.99,32.78,29.0,1114.0,163.0,385.0,154.0,5.4333
507,-116.99,32.77,35.0,2306.0,334.0,828.0,310.0,6.1103
508,-116.99,32.74,18.0,3341.0,611.0,1952.0,602.0,3.9844
509,-116.99,32.74,17.0,3101.0,547.0,1410.0,486.0,3.1771
510,-116.99,32.73,30.0,1856.0,339.0,1103.0,379.0,4.0357
511,-116.99,32.72,15.0,825.0,130.0,334.0,131.0,4.0391
512,-116.99,32.72,14.0,1771.0,301.0,1046.0,284.0,4.775
513,-116.99,32.72,13.0,1330.0,216.0,719.0,215.0,3.8295
514,-116.99,32.72,11.0,1112.0,164.0,441.0,174.0,4.7679
515,-116.99,32.71,21.0,3049.0,582.0,2355.0,585.0,3.8904
516,-116.99,32.7,15.0,3660.0,622.0,2629.0,612.0,4.0444
517,-116.99,32.64,15.0,4331.0,699.0,2046.0,627.0,3.9519
518,-117.0,34.89,29.0,2637.0,512.0,1188.0,446.0,2.99
519,-117.0,34.87,16.0,6862.0,1292.0,3562.0,1126.0,3.6091
520,-117.0,33.74,8.0,5330.0,1529.0,2143.0,1107.0,2.1103
521,-117.0,33.29,17.0,2073.0,313.0,573.0,221.0,8.2531
522,-117.0,32.87,18.0,11544.0,1979.0,6296.0,1923.0,4.4904
523,-117.0,32.85,24.0,1888.0,319.0,950.0,319.0,5.282
524,-117.0,32.8,33.0,1816.0,325.0,768.0,316.0,4.5662
525,-117.0,32.77,35.0,2114.0,317.0,881.0,320.0,5.5
526,-117.0,32.77,30.0,1802.0,401.0,776.0,386.0,2.8125
527,-117.0,32.76,31.0,2545.0,373.0,956.0,342.0,4.3977
528,-117.0,32.76,31.0,1989.0,280.0,805.0,301.0,6.5645
529,-117.0,32.74,17.0,2357.0,599.0,1423.0,510.0,1.8856
530,-117.0,32.72,10.0,3817.0,943.0,2352.0,875.0,2.1362
531,-117.0,32.71,22.0,2263.0,441.0,1395.0,416.0,3.725
532,-117.0,32.7,23.0,2785.0,468.0,1456.0,449.0,4.3714
533,-117.0,32.67,16.0,2238.0,307.0,1002.0,303.0,6.6143
534,-117.0,32.64,11.0,3098.0,490.0,1391.0,484.0,4.9792
535,-117.01,34.9,36.0,2181.0,555.0,1404.0,492.0,2.3077
536,-117.01,34.9,34.0,2194.0,519.0,1326.0,515.0,2.1056
537,-117.01,34.89,26.0,2599.0,498.0,1332.0,443.0,2.7198
538,-117.01,34.01,15.0,5592.0,891.0,2419.0,840.0,4.7193
539,-117.01,33.97,18.0,4775.0,886.0,1868.0,836.0,2.3355
540,-117.01,33.04,13.0,4595.0,567.0,1643.0,544.0,7.7684
541,-117.01,32.99,8.0,3372.0,430.0,1536.0,448.0,8.4284
542,-117.01,32.85,23.0,2592.0,414.0,1401.0,431.0,5.4903
543,-117.01,32.84,23.0,1951.0,395.0,901.0,378.0,3.1023
544,-117.01,32.83,17.0,15401.0,3280.0,7302.0,3176.0,3.3067
545,-117.01,32.81,26.0,4499.0,645.0,1866.0,626.0,5.516
546,-117.01,32.81,21.0,4203.0,618.0,1620.0,600.0,5.3441
547,-117.01,32.8,20.0,2705.0,545.0,1198.0,497.0,3.7159
548,-117.01,32.8,17.0,1558.0,479.0,803.0,431.0,2.6934
549,-117.01,32.8,17.0,1042.0,210.0,650.0,215.0,3.1
550,-117.01,32.79,33.0,4015.0,663.0,1864.0,664.0,4.3152
551,-117.01,32.79,31.0,3776.0,815.0,1886.0,799.0,3.4421
552,-117.01,32.78,20.0,2616.0,597.0,1532.0,579.0,2.9896
553,-117.01,32.77,43.0,841.0,192.0,496.0,207.0,3.0179
554,-117.01,32.77,34.0,3330.0,723.0,1592.0,656.0,2.6678
555,-117.01,32.76,34.0,3415.0,608.0,1464.0,593.0,4.0549
556,-117.01,32.76,22.0,3626.0,824.0,1800.0,769.0,2.8594
557,-117.01,32.75,34.0,2105.0,340.0,973.0,357.0,4.3088
558,-117.01,32.75,26.0,4038.0,706.0,2065.0,687.0,3.9545
559,-117.01,32.74,31.0,3473.0,722.0,2098.0,677.0,2.6973
560,-117.01,32.73,22.0,2526.0,530.0,1556.0,529.0,2.8646
561,-117.01,32.72,12.0,2914.0,734.0,2104.0,703.0,2.3068
562,-117.01,32.71,20.0,3506.0,692.0,1977.0,668.0,2.981
563,-117.01,32.7,7.0,2327.0,490.0,1304.0,445.0,3.3553
564,-117.01,32.7,25.0,2321.0,398.0,1434.0,386.0,3.5341
565,-117.01,32.67,17.0,2319.0,348.0,1125.0,337.0,5.551
566,-117.01,32.66,11.0,9992.0,1368.0,4495.0,1316.0,6.9664
567,-117.01,32.63,7.0,6483.0,976.0,3269.0,1005.0,5.7358
568,-117.02,36.4,19.0,619.0,239.0,490.0,164.0,2.1
569,-117.02,34.9,37.0,1199.0,351.0,782.0,296.0,1.6515
570,-117.02,34.89,29.0,3111.0,661.0,1530.0,608.0,2.8281
571,-117.02,34.03,19.0,4415.0,648.0,1627.0,619.0,4.2361
572,-117.02,33.95,5.0,1822.0,367.0,798.0,313.0,2.8783
573,-117.02,33.81,10.0,6317.0,1335.0,2625.0,1094.0,2.3
574,-117.02,33.76,20.0,1317.0,203.0,453.0,158.0,2.8393
575,-117.02,33.73,14.0,3700.0,750.0,1171.0,695.0,1.9476
576,-117.02,33.71,6.0,8278.0,1579.0,3062.0,1446.0,3.0043
577,-117.02,33.6,7.0,1972.0,352.0,964.0,317.0,3.244
578,-117.02,32.95,25.0,1909.0,334.0,1043.0,322.0,3.7784
579,-117.02,32.84,17.0,4013.0,673.0,2263.0,661.0,5.131
580,-117.02,32.81,27.0,1950.0,317.0,950.0,320.0,4.0656
581,-117.02,32.81,26.0,1998.0,301.0,874.0,305.0,5.4544
582,-117.02,32.81,14.0,3173.0,599.0,1451.0,585.0,3.7292
583,-117.02,32.8,29.0,1232.0,243.0,665.0,247.0,3.65
584,-117.02,32.8,27.0,2369.0,370.0,927.0,374.0,4.1162
585,-117.02,32.79,36.0,2211.0,384.0,868.0,329.0,4.0491
586,-117.02,32.78,33.0,3481.0,708.0,1726.0,719.0,3.3675
587,-117.02,32.78,31.0,2567.0,507.0,1198.0,499.0,3.4659
588,-117.02,32.76,40.0,2523.0,488.0,976.0,470.0,3.11
589,-117.02,32.76,15.0,1204.0,326.0,543.0,326.0,1.0278
590,-117.02,32.75,33.0,3296.0,537.0,1345.0,556.0,5.2835
591,-117.02,32.74,30.0,4205.0,772.0,2012.0,734.0,3.5
592,-117.02,32.74,12.0,3301.0,963.0,2000.0,879.0,1.8594
593,-117.02,32.73,22.0,5201.0,865.0,3280.0,817.0,4.7952
594,-117.02,32.72,36.0,2030.0,369.0,1142.0,357.0,3.7763
595,-117.02,32.71,30.0,3187.0,592.0,2082.0,631.0,3.5388
596,-117.02,32.7,22.0,2756.0,516.0,1849.0,486.0,4.1837
597,-117.02,32.68,14.0,3986.0,675.0,2065.0,702.0,5.7192
598,-117.02,32.67,20.0,1505.0,184.0,635.0,182.0,6.5772
599,-117.02,32.66,19.0,771.0,103.0,376.0,108.0,6.6272
600,-117.02,32.64,5.0,260.0,41.0,157.0,42.0,6.5151
601,-117.02,32.59,19.0,1902.0,335.0,1102.0,313.0,3.0365
602,-117.03,34.91,27.0,2718.0,583.0,1472.0,509.0,2.825
603,-117.03,34.87,7.0,2245.0,407.0,1016.0,364.0,3.9464
604,-117.03,34.07,16.0,3784.0,577.0,1615.0,525.0,4.2333
605,-117.03,34.03,26.0,3501.0,664.0,1860.0,681.0,3.0403
606,-117.03,33.89,6.0,78.0,11.0,27.0,10.0,3.125
607,-117.03,33.32,14.0,1088.0,209.0,601.0,193.0,3.8438
608,-117.03,33.18,17.0,5391.0,886.0,2732.0,830.0,5.1771
609,-117.03,33.12,25.0,3142.0,446.0,1286.0,419.0,5.4663
610,-117.03,32.96,16.0,3424.0,698.0,1940.0,645.0,4.121
611,-117.03,32.82,16.0,1765.0,289.0,743.0,280.0,4.9744
612,-117.03,32.8,19.0,3866.0,775.0,1554.0,703.0,4.3281
613,-117.03,32.79,31.0,2366.0,383.0,1077.0,387.0,4.2992
614,-117.03,32.79,26.0,3859.0,513.0,1469.0,538.0,5.8683
615,-117.03,32.78,17.0,5481.0,1618.0,2957.0,1537.0,2.5707
616,-117.03,32.77,34.0,1796.0,428.0,918.0,424.0,2.875
617,-117.03,32.77,19.0,4819.0,1492.0,2572.0,1336.0,2.3393
618,-117.03,32.75,24.0,7879.0,1655.0,3898.0,1534.0,3.0897
619,-117.03,32.74,37.0,821.0,150.0,404.0,135.0,3.0125
620,-117.03,32.74,35.0,1878.0,454.0,991.0,409.0,2.4345
621,-117.03,32.73,38.0,3174.0,606.0,1557.0,619.0,3.5861
622,-117.03,32.73,34.0,2061.0,391.0,1169.0,400.0,3.5096
623,-117.03,32.73,32.0,1750.0,333.0,997.0,335.0,3.4784
624,-117.03,32.72,38.0,886.0,176.0,505.0,188.0,3.5938
625,-117.03,32.72,37.0,2192.0,455.0,1515.0,446.0,3.0588
626,-117.03,32.71,34.0,2328.0,444.0,1684.0,429.0,3.25
627,-117.03,32.71,33.0,3126.0,627.0,2300.0,623.0,3.2596
628,-117.03,32.7,19.0,2304.0,572.0,2010.0,556.0,2.2866
629,-117.03,32.69,8.0,2460.0,397.0,1784.0,390.0,4.5662
630,-117.03,32.69,5.0,3201.0,532.0,2061.0,536.0,5.0829
631,-117.03,32.69,10.0,901.0,163.0,698.0,167.0,4.6648
632,-117.03,32.67,15.0,5094.0,818.0,2118.0,758.0,5.3505
633,-117.03,32.65,14.0,1111.0,142.0,472.0,145.0,7.6344
634,-117.03,32.63,14.0,2796.0,476.0,1466.0,464.0,5.2489
635,-117.03,32.63,13.0,2087.0,313.0,1165.0,330.0,5.7789
636,-117.03,32.61,22.0,1028.0,148.0,523.0,152.0,6.0086
637,-117.04,34.89,37.0,1884.0,366.0,1052.0,353.0,3.175
638,-117.04,34.04,30.0,3474.0,735.0,1674.0,691.0,2.5863
639,-117.04,34.03,29.0,3375.0,795.0,1760.0,699.0,2.7028
640,-117.04,34.02,24.0,4663.0,1213.0,1851.0,1116.0,1.4418
641,-117.04,34.0,25.0,3750.0,781.0,1594.0,785.0,2.4167
642,-117.04,34.0,21.0,4624.0,852.0,2174.0,812.0,3.5255
643,-117.04,33.15,15.0,13814.0,2888.0,6583.0,2789.0,2.8247
644,-117.04,33.09,16.0,4677.0,581.0,1902.0,566.0,6.1834
645,-117.04,33.03,16.0,2852.0,435.0,1083.0,448.0,6.3761
646,-117.04,33.01,28.0,922.0,107.0,314.0,97.0,8.4721
647,-117.04,32.99,6.0,9518.0,1418.0,4413.0,1275.0,6.6012
648,-117.04,32.98,16.0,1332.0,196.0,640.0,193.0,6.0226
649,-117.04,32.97,13.0,6711.0,1256.0,3683.0,1220.0,4.5746
650,-117.04,32.9,6.0,6525.0,826.0,3146.0,806.0,9.2858
651,-117.04,32.83,8.0,2205.0,348.0,777.0,341.0,6.0266
652,-117.04,32.81,12.0,2880.0,406.0,1381.0,418.0,6.5412
653,-117.04,32.8,25.0,2504.0,345.0,1067.0,350.0,5.7416
654,-117.04,32.8,11.0,1802.0,440.0,630.0,428.0,2.0337
655,-117.04,32.79,23.0,2491.0,350.0,863.0,348.0,6.7196
656,-117.04,32.77,21.0,1824.0,447.0,962.0,431.0,2.7826
657,-117.04,32.77,16.0,7963.0,1881.0,3769.0,1804.0,2.9624
658,-117.04,32.76,43.0,3171.0,665.0,1534.0,625.0,3.141
659,-117.04,32.76,37.0,2979.0,557.0,1285.0,564.0,3.7368
660,-117.04,32.75,36.0,2297.0,418.0,1070.0,392.0,3.5192
661,-117.04,32.74,5.0,2878.0,785.0,1727.0,758.0,1.7179
662,-117.04,32.74,33.0,3880.0,770.0,2288.0,805.0,3.6848
663,-117.04,32.72,24.0,5474.0,955.0,3020.0,904.0,4.0813
664,-117.04,32.71,28.0,5274.0,991.0,3727.0,961.0,3.57
665,-117.04,32.69,9.0,3417.0,860.0,2521.0,828.0,3.02
666,-117.04,32.68,13.0,2132.0,425.0,1345.0,432.0,4.0
667,-117.04,32.68,11.0,1875.0,357.0,1014.0,386.0,4.375
668,-117.04,32.67,14.0,3464.0,683.0,2139.0,734.0,4.0668
669,-117.04,32.66,22.0,3362.0,630.0,1471.0,612.0,4.1442
670,-117.04,32.65,8.0,8806.0,1401.0,3159.0,1059.0,4.2155
671,-117.04,32.64,5.0,2329.0,542.0,1213.0,514.0,4.0298
672,-117.04,32.63,26.0,2756.0,422.0,1166.0,398.0,5.1354
673,-117.04,32.63,26.0,2074.0,356.0,1228.0,335.0,4.1154
674,-117.04,32.62,27.0,1710.0,282.0,1089.0,297.0,4.6793
675,-117.04,32.6,20.0,8052.0,1461.0,5094.0,1430.0,4.2241
676,-117.04,32.6,18.0,4747.0,846.0,3002.0,872.0,3.9076
677,-117.04,32.58,20.0,2029.0,357.0,1497.0,353.0,4.0089
678,-117.04,32.58,14.0,2355.0,406.0,1883.0,401.0,5.0311
679,-117.04,32.55,15.0,2206.0,648.0,2511.0,648.0,1.6348
680,-117.04,32.54,7.0,938.0,297.0,1187.0,282.0,1.2667
681,-117.05,34.89,36.0,1199.0,260.0,665.0,229.0,3.7065
682,-117.05,34.04,23.0,3967.0,766.0,1518.0,698.0,2.29
683,-117.05,34.03,28.0,3009.0,698.0,1200.0,626.0,1.3993
684,-117.05,34.02,21.0,3098.0,646.0,1351.0,614.0,2.598
685,-117.05,34.01,27.0,5484.0,1205.0,2645.0,1131.0,2.1927
686,-117.05,33.52,5.0,3471.0,530.0,1541.0,502.0,4.8083
687,-117.05,33.29,17.0,1800.0,312.0,891.0,281.0,7.0177
688,-117.05,33.26,14.0,3103.0,569.0,1704.0,539.0,3.7644
689,-117.05,33.14,16.0,4552.0,1166.0,2737.0,1051.0,2.25
690,-117.05,33.13,22.0,2427.0,390.0,1099.0,362.0,5.2323
691,-117.05,33.13,20.0,7746.0,2035.0,5370.0,1838.0,2.3762
692,-117.05,33.13,17.0,2385.0,372.0,1118.0,369.0,4.2813
693,-117.05,33.11,18.0,4393.0,642.0,2095.0,677.0,5.4786
694,-117.05,33.05,6.0,7916.0,1293.0,2741.0,1204.0,5.6436
695,-117.05,33.04,12.0,1840.0,254.0,580.0,234.0,6.7769
696,-117.05,33.02,18.0,917.0,121.0,388.0,131.0,6.3517
697,-117.05,33.01,19.0,3558.0,588.0,1439.0,578.0,4.625
698,-117.05,33.01,17.0,3430.0,425.0,1468.0,433.0,10.6186
699,-117.05,32.97,17.0,9911.0,1436.0,4763.0,1414.0,5.5882
700,-117.05,32.96,18.0,3593.0,661.0,1992.0,626.0,4.8295
701,-117.05,32.95,17.0,4814.0,1091.0,3013.0,1078.0,3.2369
702,-117.05,32.95,17.0,3039.0,555.0,1297.0,552.0,3.9531
703,-117.05,32.82,16.0,4046.0,731.0,1684.0,701.0,4.2312
704,-117.05,32.81,17.0,1885.0,292.0,771.0,301.0,5.6402
705,-117.05,32.8,25.0,1905.0,250.0,865.0,253.0,6.4797
706,-117.05,32.8,23.0,3309.0,401.0,1116.0,386.0,7.916
707,-117.05,32.8,17.0,1475.0,308.0,549.0,293.0,3.7167
708,-117.05,32.8,16.0,1561.0,378.0,574.0,350.0,3.0035
709,-117.05,32.78,37.0,1184.0,178.0,529.0,192.0,4.7941
710,-117.05,32.77,33.0,3535.0,683.0,1568.0,672.0,2.8097
711,-117.05,32.77,23.0,2556.0,662.0,1200.0,548.0,1.8899
712,-117.05,32.76,46.0,1887.0,359.0,795.0,358.0,3.25
713,-117.05,32.75,43.0,1718.0,344.0,826.0,336.0,2.7014
714,-117.05,32.75,36.0,2024.0,408.0,1030.0,390.0,3.8233
715,-117.05,32.75,35.0,2144.0,388.0,1003.0,383.0,3.0938
716,-117.05,32.75,29.0,2767.0,612.0,1437.0,587.0,2.8306
717,-117.05,32.74,34.0,2178.0,455.0,1193.0,446.0,3.1719
718,-117.05,32.73,27.0,3184.0,588.0,1763.0,571.0,3.5529
719,-117.05,32.72,35.0,3669.0,617.0,1694.0,585.0,3.9485
720,-117.05,32.72,35.0,1777.0,369.0,1158.0,353.0,3.4107
721,-117.05,32.69,8.0,831.0,158.0,740.0,154.0,5.3908
722,-117.05,32.69,21.0,991.0,210.0,695.0,203.0,3.625
723,-117.05,32.69,14.0,1689.0,555.0,1319.0,527.0,3.16
724,-117.05,32.68,35.0,3414.0,580.0,1761.0,522.0,3.9922
725,-117.05,32.68,19.0,1469.0,275.0,1010.0,292.0,3.5664
726,-117.05,32.68,15.0,1828.0,359.0,955.0,248.0,3.2174
727,-117.05,32.67,32.0,4227.0,785.0,2842.0,795.0,3.9646
728,-117.05,32.67,16.0,2168.0,343.0,1589.0,338.0,5.4863
729,-117.05,32.63,31.0,4911.0,861.0,2334.0,843.0,4.1958
730,-117.05,32.62,34.0,3928.0,686.0,2315.0,681.0,4.2851
731,-117.05,32.61,26.0,1563.0,286.0,1145.0,313.0,3.8615
732,-117.05,32.61,21.0,6034.0,1205.0,3795.0,1146.0,3.2633
733,-117.05,32.59,26.0,1919.0,345.0,1326.0,341.0,4.2679
734,-117.05,32.59,16.0,4683.0,929.0,3073.0,865.0,3.0495
735,-117.05,32.58,25.0,2185.0,370.0,1558.0,369.0,5.3072
736,-117.05,32.58,22.0,2101.0,399.0,1551.0,371.0,4.1518
737,-117.05,32.56,22.0,2172.0,563.0,2049.0,524.0,2.0159
738,-117.05,32.56,18.0,1215.0,320.0,1195.0,349.0,1.9875
